name_anno,max_exp,max_exp_raw
142681,17.71,264700
132553,17.71,276215.48
43118,17.71,298729.95
45712,17.71,271659.82
71468,17.7,269155.78
73199,17.7,318208.57
139629,17.7,336990.47
139320,17.69,357560.21
73169,17.69,261318.33
136598,17.69,308946.64
70565,17.69,304843.27
138295,17.69,321009.29
142632,17.68,487832.98
142291,17.68,271048.25
84164,17.68,250264.54
41799,17.68,225472.8
10610,17.68,317929.35
1490,17.68,325016.88
135071,17.68,299077.9
53184,17.68,388806.4
113138,17.68,352350.06
83730,17.68,249666.69
45649,17.67,259897.95
50628,17.67,287116.47
53462,17.67,241364.78
127164,17.67,221478.25
45242,17.67,328174.53
114676,17.67,214265.75
75711,17.67,239491.39
46153,17.67,271869.26
72046,17.66,274304.7
43614,17.66,339403.06
136428,17.66,270851.16
45415,17.66,272013.66
151245,17.66,258770.24
137909,17.66,373470.4
76108,17.66,297450.3
63051,17.65,250491.16
151067,17.65,259229.91
39029,17.65,228114.46
127527,17.65,348509.01
121543,17.65,240354.74
57556,17.65,230915.73
45473,17.65,212577.34
67677,17.65,295456.55
102623,17.64,217190.74
46369,17.64,297356.43
43672,17.64,286066.03
139853,17.64,226268.62
74537,17.64,220572.66
8548,17.64,277344.72
132521,17.64,332204.66
140772,17.63,210094.19
36540,17.63,265232.3
138684,17.63,327250.55
64705,17.63,328895.08
46521,17.63,338991.71
12833,17.62,222219.23
137858,17.62,261281.41
41917,17.62,208224.4
119509,17.62,265319.06
45931,17.62,306616.28
138304,17.62,259480
75623,17.62,270470.62
73016,17.62,394265.65
1009,17.62,364188.89
47424,17.6,260921.32
127645,17.6,297559.62
46480,17.6,289715.54
41229,17.59,264027.04
142314,17.59,251290
136652,17.59,220240.52
139934,17.59,235417.2
43607,17.59,277632.37
136983,17.59,324470
45363,17.59,239110.75
46127,17.59,236088.7
62099,17.59,264857.66
139852,17.58,211007.79
141650,17.58,226006.89
30471,17.58,347881.58
48077,17.58,331712.57
44381,17.58,273346.41
118830,17.58,381833.35
11964,17.57,246226.73
46354,17.57,222086.3
141152,17.56,289840
145364,17.56,253005.87
47825,17.56,240113.53
143089,17.56,293449.38
41963,17.56,250716.98
66241,17.56,262321.42
113958,17.56,239794.2
137765,17.56,301818.46
114034,17.55,251103.99
139030,17.55,295194.15
136481,17.55,217890.85
39846,17.55,215650.18
138962,17.55,272876.14
67298,17.54,252216.23
41980,17.54,313608.62
47619,17.54,285465.05
39399,17.53,222034.1
50103,17.53,411130
47381,17.53,259992.38
46932,17.53,237524.88
114848,17.53,238600.79
138824,17.53,214456.57
138699,17.52,252222.47
28945,17.52,379999.8
139212,17.52,217168.7
42134,17.52,216971.69
136763,17.52,213397.21
51204,17.51,212771.37
29307,17.51,424814.72
139732,17.51,220845.57
140748,17.51,223051.99
139967,17.51,241904.18
148017,17.5,208841.4
140903,17.5,246740.95
30366,17.5,227573.88
80196,17.5,242733.49
119782,17.5,251015.53
142635,17.5,220172.06
62866,17.49,231808.71
119492,17.49,351251.46
74694,17.49,219677.88
2807,17.49,241934.84
47179,17.49,277461.26
44144,17.49,231721.87
104577,17.49,393900.1
45568,17.49,224749.49
31635,17.48,303399.06
140113,17.48,218234.41
85751,17.48,287752.7
141441,17.48,230014.64
138242,17.47,271608.59
129437,17.47,243880.5
71940,17.47,251435.71
136217,17.47,336577.56
139387,17.46,252478.28
44374,17.46,232542.08
119324,17.46,267416.61
45137,17.46,223133.63
138300,17.46,192198.96
99951,17.46,266717.03
78387,17.45,291464.81
147066,17.45,296060.83
139562,17.45,207643.77
141122,17.45,256809.64
46045,17.45,212487.39
61236,17.45,270958.06
61452,17.45,195330.42
81651,17.44,325436.4
140144,17.44,262617.74
469,17.44,280605.31
148266,17.44,255595.81
142161,17.44,239968.35
78525,17.43,206014.31
138985,17.42,254457.4
117395,17.42,214427.72
55488,17.42,320621.03
12067,17.42,193361.9
48174,17.42,206178.76
140729,17.42,212137.48
46281,17.42,227874.86
35471,17.42,256566.38
8381,17.41,286381.16
60822,17.41,253229.58
140866,17.41,210260.78
42511,17.41,252001.29
115433,17.41,290705.79
72885,17.41,187498.83
7360,17.41,217808.73
139739,17.4,210574.28
44546,17.4,232875.99
9453,17.4,203180.93
6065,17.4,198625
51588,17.4,254595.43
141733,17.4,237610.4
136238,17.39,227802.43
4212,17.39,220516.8
81501,17.39,242113.86
139856,17.38,237738.78
136303,17.38,240387.85
116796,17.38,197347.77
142664,17.38,224246.53
138639,17.38,179835.37
134528,17.38,248599.14
142515,17.37,262530
134884,17.37,268516.09
133460,17.37,219590.21
44879,17.37,265251.27
45179,17.37,196188.77
57250,17.37,249928.36
85839,17.37,262002.51
6071,17.37,241701.28
46679,17.36,223855.69
13299,17.36,287636.15
923,17.36,251693.29
51093,17.36,197223.64
39610,17.36,202517.49
42610,17.35,212697.14
958,17.35,248136.31
140323,17.35,342558.86
133744,17.35,248621.01
71815,17.34,192358.18
45886,17.34,264006.85
41983,17.34,240820.62
143366,17.34,226080.95
139758,17.34,206907.66
140172,17.34,231647.68
142613,17.34,280775.41
113506,17.33,202968.06
141112,17.33,245780
141295,17.33,201361.15
73298,17.33,255795.74
6283,17.33,197012.86
46781,17.33,248583.66
72431,17.33,200872.25
142000,17.33,213220
41582,17.33,231963.52
139349,17.32,252127.02
118681,17.31,217783.74
75760,17.31,199146.87
11945,17.31,273300.22
43461,17.31,279760.53
148358,17.3,206453.39
4732,17.3,221188.6
3046,17.3,201511.26
140364,17.3,243680.18
6712,17.3,307582.8
137294,17.29,236135.8
141461,17.29,286443.65
4902,17.29,220055.02
137556,17.29,210079.97
77259,17.29,203530.7
84200,17.29,180446.78
140594,17.28,184068.94
47218,17.28,184448.7
138814,17.28,247229.62
45190,17.28,182048.78
131499,17.28,216794
47400,17.28,238658.39
67893,17.28,266683.96
48202,17.28,283602.02
45426,17.27,183962.96
150578,17.27,209903.87
85848,17.27,293912.85
44272,17.27,208698.86
118550,17.27,276923.17
79941,17.27,245660.57
47935,17.27,247211.51
73524,17.26,271098.13
68446,17.26,183168.71
30729,17.26,206559.57
41938,17.26,206728.55
144524,17.26,238391.35
141943,17.26,201495.21
35868,17.26,312605.69
42324,17.26,186450.99
140957,17.25,176866.06
47663,17.25,287672.63
45794,17.25,278559.68
136216,17.24,203961.6
142495,17.24,184591.54
12920,17.24,250501.2
77592,17.23,233316.32
56410,17.23,183983.88
43604,17.23,182014.68
119640,17.23,175308.09
142877,17.23,225140
137601,17.22,165501.12
9551,17.22,202892
47527,17.22,215661.72
119507,17.22,226845.64
39339,17.22,221436.81
114081,17.22,178630.98
12589,17.22,187446.27
128073,17.21,188374.99
140009,17.21,184142.81
138958,17.21,237949.75
33810,17.21,214824.45
56021,17.21,191308.81
73175,17.21,158149.97
81654,17.21,209306.69
48017,17.21,199173.76
7760,17.2,229650
140245,17.2,240563.15
137206,17.2,202141.53
6203,17.2,206738.34
45290,17.2,208986.1
137364,17.2,246268.03
41268,17.19,223880.51
44425,17.19,206555.03
36682,17.19,229514.13
139097,17.19,216467.43
114175,17.19,252828.96
142606,17.19,257528.38
44039,17.19,165618.72
47726,17.19,231282.69
143766,17.19,260878.79
36970,17.18,185842.83
52070,17.18,187074.47
45009,17.18,209091.67
48511,17.18,232469.12
139617,17.18,218336.28
142123,17.18,216756.55
42531,17.18,213673.74
136104,17.17,167893.83
139209,17.17,168193.07
78112,17.17,202297.91
139479,17.16,241351.31
4676,17.16,206561.54
139273,17.16,238277.36
136829,17.16,232854.95
72121,17.16,183318.78
37233,17.16,167350.4
116136,17.15,203355.84
45002,17.15,215218.17
84496,17.15,156915.89
59042,17.15,192335.44
43418,17.15,167414.68
141932,17.15,227031.03
74618,17.14,187311.29
58879,17.14,233015.98
151482,17.14,192442.23
117289,17.14,179842.84
45758,17.13,187472.26
37385,17.13,210264.48
50828,17.13,217818.4
137380,17.12,153304.76
6614,17.12,182263.56
139779,17.12,242345.72
37700,17.12,235432.38
136507,17.12,252323.47
32789,17.11,232514.97
79115,17.11,187873
47361,17.11,192153.44
120262,17.11,249593.85
77683,17.11,153431.96
132440,17.1,263133.03
131544,17.1,257450.24
100463,17.1,176930.51
113953,17.1,252374.98
68918,17.1,191928.62
142834,17.1,172805.42
129427,17.1,278690
141148,17.09,158708.06
41968,17.09,203023.68
80910,17.09,211342.8
120701,17.09,143860.84
141031,17.09,235732.61
73005,17.09,221727.92
106883,17.08,219568.1
42729,17.08,222385.29
44317,17.08,193161.4
81310,17.08,244718.65
48338,17.08,153539.59
32030,17.07,207243.5
45201,17.07,242577.73
129690,17.07,179182.27
42349,17.07,224761.84
84986,17.06,169145.99
32171,17.06,195222.26
141030,17.06,167288.4
148408,17.05,236331.9
51245,17.05,221147.79
52164,17.05,233745.01
41833,17.05,218766.4
43329,17.05,162828.78
75572,17.04,230043.24
140350,17.04,311017.16
29739,17.04,307077.16
9042,17.04,259724.3
48554,17.03,168400.7
43283,17.03,189879.58
138644,17.03,168162.83
10391,17.03,216950
46695,17.03,218558.11
42624,17.02,240203.33
8982,17.02,181005.92
32122,17.02,208814.64
3875,17.02,195086.97
51759,17.02,188257.52
56028,17.01,214749.2
138243,17.01,192637.35
109495,17.01,177286.28
139127,17.01,207467.44
4763,17,199662.35
7090,17,197832.14
141067,17,182734.12
48735,17,197788.96
142337,17,197233.93
118108,17,182401.37
42038,16.99,234745.43
48139,16.99,149196.89
39153,16.99,247388.68
114447,16.98,177952.57
137603,16.98,193890
80577,16.98,193436.27
47036,16.98,134068.96
131704,16.98,154217.57
68008,16.98,174720.59
120461,16.97,159306.64
53399,16.97,198646.49
140742,16.97,187390.24
36857,16.97,135040.17
115104,16.97,160568.67
74180,16.97,155862.11
139942,16.96,175902.65
63196,16.96,179497.06
36332,16.96,166676.53
47677,16.96,173523.62
58900,16.96,162522.53
46434,16.96,193760
62195,16.94,182532.27
136839,16.94,241817.91
140460,16.94,169395.4
138834,16.93,215390.04
841,16.93,204870
11676,16.93,163299.43
118227,16.93,189690.05
65371,16.93,183045.29
6183,16.93,236296.09
46820,16.93,139445.7
80119,16.92,258117.57
6349,16.92,172563.97
68806,16.91,133424.62
138952,16.9,187520
50505,16.9,206309.77
85669,16.9,201613.8
141133,16.89,160638.39
54370,16.89,162638.64
73556,16.89,200906.56
43711,16.89,163013.47
142747,16.89,239629.08
140518,16.89,168740.26
41688,16.88,184929.12
6524,16.88,181094.94
5577,16.87,178549.45
80930,16.87,172166.46
127202,16.87,156772.33
57035,16.87,150824.86
136489,16.87,127536.69
62627,16.87,187521.9
36882,16.87,151980.81
47843,16.86,260086.82
52331,16.86,142135.75
120443,16.86,157729.27
137411,16.86,128928.31
42589,16.85,125536.22
2617,16.85,153297.4
47210,16.85,157614.22
59016,16.84,191812.39
80466,16.84,191973.53
79367,16.84,205520
11827,16.83,134942.59
45100,16.83,142475.02
52538,16.83,130322.09
33645,16.83,144686.94
142430,16.83,224516.6
44593,16.82,189935.28
36862,16.82,194637.37
42615,16.82,139711.08
141182,16.82,161022.14
83530,16.82,147396.34
59191,16.81,161091.99
90947,16.81,146543.62
60171,16.8,148639.69
136053,16.8,153389.17
169,16.8,192322.5
29083,16.79,116853.27
83507,16.79,162067.68
147683,16.78,238661.27
32622,16.78,168354.53
42629,16.78,179712.8
138811,16.78,192997.84
114333,16.78,203254.65
65943,16.78,163076.11
137541,16.77,201243.02
117796,16.77,137655.95
42582,16.77,189520
141169,16.77,204692.68
146794,16.77,133550.38
35025,16.75,178032.52
9045,16.74,124234.78
44535,16.74,143702.83
139221,16.73,176215.71
48830,16.73,214028.31
3884,16.73,229006.48
10657,16.73,194666.69
40076,16.73,176391.34
39828,16.73,152408.05
142712,16.72,147387.16
114787,16.72,150138.27
33321,16.71,143569.37
46600,16.71,146334.5
139776,16.7,177594.44
59673,16.7,183491.63
131031,16.7,216932.66
139750,16.7,185465.57
44358,16.7,138914.94
84148,16.7,160561.51
80434,16.69,185988.05
129308,16.69,135180.96
46843,16.68,156444.25
98882,16.68,155593.51
42461,16.68,114318.6
136833,16.68,140754.66
104533,16.68,198973.88
72237,16.68,137788.02
139830,16.68,160955.03
117074,16.67,116302.7
141460,16.66,185070
8399,16.66,134483.3
151023,16.66,199804.24
133256,16.66,117887.48
47308,16.66,152632.04
46906,16.66,196332.89
40691,16.66,197062.34
71098,16.66,114337.28
13057,16.65,132204.42
145807,16.65,131954.81
47019,16.64,130629.9
138790,16.63,151487.28
138670,16.63,162851.67
43668,16.63,123390
50926,16.62,170019.86
44492,16.62,134864.54
141829,16.62,123500
67818,16.61,147322.14
44570,16.61,172149.86
136765,16.61,164100.8
95890,16.6,170660.52
69267,16.6,142155.77
119483,16.59,129624.9
48390,16.59,132357.71
44946,16.58,203206.1
1337,16.57,108109.8
6565,16.56,128397.62
141219,16.56,123492.49
43918,16.56,116196.79
46223,16.55,176326.74
115297,16.55,174536.22
50094,16.54,116365.07
142355,16.54,154997.49
30930,16.54,171431.21
139193,16.54,184355.32
65642,16.53,139980.05
6528,16.53,156335.6
118708,16.53,103773.65
723,16.53,142800.2
111272,16.52,108749.67
7320,16.52,145514.64
114145,16.52,104420
142156,16.51,178852.29
54255,16.5,138438.68
9842,16.48,108609.75
43369,16.46,122848.45
136987,16.46,147500.16
44336,16.45,115185.62
144492,16.44,126589.61
49718,16.43,111042.99
117116,16.43,131645.91
141763,16.42,159005.07
42999,16.42,131230
116535,16.42,127250
60609,16.42,115030.82
138593,16.4,127372.4
130886,16.4,117266.78
143504,16.39,137018.41
142621,16.38,173121.43
68566,16.37,124182.65
142362,16.37,143237.61
146471,16.37,106348.56
8363,16.36,109144.46
85192,16.35,120433.58
138526,16.35,111447.17
81213,16.35,133796.81
9956,16.34,112586.95
114038,16.34,95078.43
42413,16.34,95614.13
31155,16.34,127876.94
62673,16.33,105733.7
39266,16.33,140013
39845,16.33,108996.82
54560,16.33,118977.2
58538,16.33,97796.79
48619,16.32,135973.66
137017,16.32,93381.4
10775,16.32,100554.05
140913,16.31,117097.02
136202,16.31,168020.08
102706,16.31,138915.5
85504,16.3,136900.76
132432,16.3,138295.72
116157,16.3,120634.06
151276,16.29,123049.84
7860,16.29,126009.27
51971,16.29,132784.64
139164,16.28,111409.19
694,16.28,115176.35
143050,16.27,152479.64
55702,16.27,94297.44
1714,16.26,99746.27
46487,16.26,100992.95
136281,16.25,120625.89
29593,16.25,109049.83
117711,16.24,81118.39
49263,16.22,126258.65
136889,16.21,97330.09
139271,16.21,127879.59
138278,16.2,133086.77
50371,16.2,163346.18
32117,16.19,97240.71
119716,16.19,91085.87
6715,16.18,111535.38
38495,16.18,129792.42
42102,16.18,120855.36
46143,16.17,92417.39
150745,16.15,83456.58
81999,16.15,147220.86
133990,16.15,95800.89
41630,16.15,95068.77
138785,16.15,105488.54
139863,16.12,104667.76
65544,16.12,112279.03
111183,16.08,127263.48
140902,16.08,85593.63
136037,16.08,109003.53
50874,16.07,90045.74
114974,16.07,126875.74
145170,16.06,67079.25
140167,16.05,79564
43575,16.04,112652.15
43841,16.04,75086.03
44079,16.04,98816.89
46657,16.03,111252.02
45230,16.03,94629.36
77439,16.03,89356.27
42460,16.01,95727.31
68209,16.01,91023.91
1723,16.01,85314.98
30057,15.99,98613.48
43836,15.99,76542.66
143233,15.98,81524.66
119951,15.98,97379.78
47679,15.98,83397.62
6332,15.98,128161.31
44826,15.97,101423.22
74093,15.96,101045.95
116642,15.93,96566.63
139058,15.92,115448.23
137700,15.92,99828.42
37788,15.91,104275.6
82739,15.91,77318.22
5856,15.9,78556.05
142202,15.87,74735.58
136817,15.87,86026
81920,15.86,68765
29440,15.85,107303.75
47861,15.85,100050.71
99646,15.82,97964.7
136219,15.81,71592.77
83954,15.78,93503.04
136483,15.75,80663.77
40682,15.74,59106.32
140612,15.74,61346.56
138229,15.73,58612.56
146030,15.72,74322.83
42158,15.72,74385.78
48246,15.69,109330.69
70792,15.69,77763
131884,15.68,86041.98
75999,15.67,86682.85
65367,15.66,77123.16
139813,15.66,62237.19
142060,15.66,64498.27
48039,15.65,78966.12
140209,15.61,73342.7
142779,15.61,82231.29
129693,15.61,76291.04
143001,15.58,85970.54
136459,15.58,61078
30107,15.57,64757.27
8120,15.56,67902.29
9664,15.54,100483.37
117182,15.53,60266.16
137046,15.53,52971.66
141616,15.53,55653.41
4509,15.53,60156.03
48074,15.52,70326.59
80200,15.51,59192.23
78506,15.51,63696.7
144659,15.46,62869.06
54846,15.46,80733.66
137066,15.44,55217.35
44727,15.41,51849
56086,15.4,69745
44641,15.36,45631.02
136197,15.35,70980
66506,15.32,48551.04
38229,15.32,54994.64
71032,15.23,69272.03
47925,15.22,55987.03
140115,15.22,54915.32
7767,15.18,57585
70198,15.18,67353.24
136649,15.17,49086
53197,15.16,54662.18
60104,15.13,56083
125257,15.13,70575.07
71990,15.1,61505.72
136646,15.1,45789.31
139696,15.06,60231.58
55668,15.06,32949
41702,15.06,49807.25
137706,14.97,63523
43862,14.97,49319.6
72745,14.94,59041.12
114286,14.89,35948.59
43464,14.89,33805.77
65330,14.88,41054.55
119176,14.77,30120.6
47578,14.73,35991.59
80565,14.43,35014.85
140543,14.3,22888.55
66779,13.73,15453.51
81967,13.55,18141
118678,13.31,16266
108201,13.13,16741.41
30852,11.84,5299.45
