"","qseqid","diff_Tscore","diff_E_Value","diff_P_Ident","perc_diff_Tscore","Group"
"33","jgi|Aurli1|42038|fgenesh1_kg.1_#_458_#_isotig12385",NA,NA,NA,NA,"aurli_only"
"34","jgi|Aurli1|142419|estExt_fgenesh1_kg.C_250056",NA,NA,NA,NA,"aurli_only"
"35","jgi|Aurli1|43476|fgenesh1_kg.5_#_44_#_isotig01693",NA,NA,NA,NA,"aurli_only"
"36","jgi|Aurli1|43476|fgenesh1_kg.5_#_44_#_isotig01693",NA,NA,NA,NA,"aurli_only"
"37","jgi|Aurli1|44039|fgenesh1_kg.6_#_255_#_isotig03093",NA,NA,NA,NA,"aurli_only"
"38","jgi|Aurli1|44040|fgenesh1_kg.6_#_256_#_isotig07750",NA,NA,NA,NA,"aurli_only"
"39","jgi|Aurli1|44041|fgenesh1_kg.6_#_257_#_isotig10928",NA,NA,NA,NA,"aurli_only"
"40","jgi|Aurli1|44535|fgenesh1_kg.8_#_129_#_isotig12259",NA,NA,NA,NA,"aurli_only"
"41","jgi|Aurli1|45184|fgenesh1_kg.10_#_171_#_isotig10409",NA,NA,NA,NA,"aurli_only"
"42","jgi|Aurli1|46843|fgenesh1_kg.17_#_72_#_isotig04420",NA,NA,NA,NA,"aurli_only"
"43","jgi|Aurli1|47023|fgenesh1_kg.18_#_44_#_isotig07693",NA,NA,NA,NA,"aurli_only"
"44","jgi|Aurli1|47238|fgenesh1_kg.19_#_24_#_isotig00247",NA,NA,NA,NA,"aurli_only"
"45","jgi|Aurli1|47714|fgenesh1_kg.21_#_106_#_isotig06864",NA,NA,NA,NA,"aurli_only"
"46","jgi|Aurli1|47734|fgenesh1_kg.21_#_126_#_isotig05961",NA,NA,NA,NA,"aurli_only"
"47","jgi|Aurli1|47765|fgenesh1_kg.21_#_157_#_isotig01580",NA,NA,NA,NA,"aurli_only"
"48","jgi|Aurli1|48178|fgenesh1_kg.24_#_79_#_isotig00261",NA,NA,NA,NA,"aurli_only"
"49","jgi|Aurli1|48511|fgenesh1_kg.28_#_35_#_isotig04035",NA,NA,NA,NA,"aurli_only"
"50","jgi|Aurli1|4857|gm1.4857_g",NA,NA,NA,NA,"aurli_only"
"51","jgi|Aurli1|48812|fgenesh1_kg.34_#_16_#_isotig08698",NA,NA,NA,NA,"aurli_only"
"52","jgi|Aurli1|48833|fgenesh1_kg.34_#_37_#_isotig05727",NA,NA,NA,NA,"aurli_only"
"53","jgi|Aurli1|48845|fgenesh1_kg.34_#_49_#_isotig06896",NA,NA,NA,NA,"aurli_only"
"54","jgi|Aurli1|48853|fgenesh1_kg.35_#_4_#_isotig01432",NA,NA,NA,NA,"aurli_only"
"55","jgi|Aurli1|48964|fgenesh1_kg.48_#_5_#_isotig00039",NA,NA,NA,NA,"aurli_only"
"56","jgi|Aurli1|49839|gw1.3.40.1",NA,NA,NA,NA,"aurli_only"
"57","jgi|Aurli1|50103|gw1.49.1.1",NA,NA,NA,NA,"aurli_only"
"58","jgi|Aurli1|58107|gw1.3.431.1",NA,NA,NA,NA,"aurli_only"
"59","jgi|Aurli1|631|gm1.631_g",NA,NA,NA,NA,"aurli_only"
"60","jgi|Aurli1|6712|gm1.6712_g",NA,NA,NA,NA,"aurli_only"
"61","jgi|Aurli1|68566|e_gw1.1.1014.1",NA,NA,NA,NA,"aurli_only"
"62","jgi|Aurli1|73186|e_gw1.5.164.1",NA,NA,NA,NA,"aurli_only"
"63","jgi|Aurli1|7848|gm1.7848_g",NA,NA,NA,NA,"aurli_only"
"64","jgi|Aurli1|79430|e_gw1.13.173.1",NA,NA,NA,NA,"aurli_only"
"65","jgi|Aurli1|143689|estExt_Genemark1.C_1_t20312",NA,NA,NA,NA,"aurli_only"
"66","jgi|Aurli1|86419|e_gw1.50.3.1",NA,NA,NA,NA,"aurli_only"
"67","jgi|Aurli1|8862|gm1.8862_g",NA,NA,NA,NA,"aurli_only"
"68","jgi|Aurli1|8852|gm1.8852_g",NA,NA,NA,NA,"aurli_only"
"69","jgi|Aurli1|9639|gm1.9639_g",NA,NA,NA,NA,"aurli_only"
"70","jgi|Aurli1|9664|gm1.9664_g",NA,NA,NA,NA,"aurli_only"
"71","jgi|Aurli1|9724|gm1.9724_g",NA,NA,NA,NA,"aurli_only"
"72","jgi|Aurli1|10179|gm1.10179_g",NA,NA,NA,NA,"laby_only"
"73","jgi|Aurli1|107249|estExt_Genewise1Plus.C_11_t10127",NA,NA,NA,NA,"laby_only"
"74","jgi|Aurli1|11010|gm1.11010_g",NA,NA,NA,NA,"laby_only"
"75","jgi|Aurli1|11120|gm1.11120_g",NA,NA,NA,NA,"laby_only"
"76","jgi|Aurli1|11197|gm1.11197_g",NA,NA,NA,NA,"laby_only"
"77","jgi|Aurli1|113696|fgenesh1_pm.1_#_217",NA,NA,NA,NA,"laby_only"
"78","jgi|Aurli1|11378|gm1.11378_g",NA,NA,NA,NA,"laby_only"
"79","jgi|Aurli1|113861|fgenesh1_pm.1_#_382",NA,NA,NA,NA,"laby_only"
"80","jgi|Aurli1|113956|fgenesh1_pm.1_#_477",NA,NA,NA,NA,"laby_only"
"81","jgi|Aurli1|114286|fgenesh1_pm.2_#_109",NA,NA,NA,NA,"laby_only"
"82","jgi|Aurli1|115261|fgenesh1_pm.4_#_257",NA,NA,NA,NA,"laby_only"
"83","jgi|Aurli1|115356|fgenesh1_pm.5_#_54",NA,NA,NA,NA,"laby_only"
"84","jgi|Aurli1|116157|fgenesh1_pm.7_#_210",NA,NA,NA,NA,"laby_only"
"85","jgi|Aurli1|116520|fgenesh1_pm.8_#_242",NA,NA,NA,NA,"laby_only"
"86","jgi|Aurli1|116918|fgenesh1_pm.10_#_16",NA,NA,NA,NA,"laby_only"
"87","jgi|Aurli1|117698|fgenesh1_pm.12_#_182",NA,NA,NA,NA,"laby_only"
"88","jgi|Aurli1|118892|fgenesh1_pm.18_#_46",NA,NA,NA,NA,"laby_only"
"89","jgi|Aurli1|119483|fgenesh1_pm.21_#_54",NA,NA,NA,NA,"laby_only"
"90","jgi|Aurli1|11960|gm1.11960_g",NA,NA,NA,NA,"laby_only"
"91","jgi|Aurli1|120262|fgenesh1_pm.28_#_1",NA,NA,NA,NA,"laby_only"
"92","jgi|Aurli1|120530|fgenesh1_pm.33_#_1",NA,NA,NA,NA,"laby_only"
"93","jgi|Aurli1|13412|gm1.13412_g",NA,NA,NA,NA,"laby_only"
"94","jgi|Aurli1|13479|gm1.13479_g",NA,NA,NA,NA,"laby_only"
"95","jgi|Aurli1|136197|estExt_fgenesh1_kg.C_1_t10180",NA,NA,NA,NA,"laby_only"
"96","jgi|Aurli1|136398|estExt_fgenesh1_kg.C_1_t10392",NA,NA,NA,NA,"laby_only"
"97","jgi|Aurli1|136697|estExt_fgenesh1_kg.C_20007",NA,NA,NA,NA,"laby_only"
"98","jgi|Aurli1|136706|estExt_fgenesh1_kg.C_20017",NA,NA,NA,NA,"laby_only"
"99","jgi|Aurli1|136839|estExt_fgenesh1_kg.C_20152",NA,NA,NA,NA,"laby_only"
"100","jgi|Aurli1|137189|estExt_fgenesh1_kg.C_30044",NA,NA,NA,NA,"laby_only"
"101","jgi|Aurli1|137542|estExt_fgenesh1_kg.C_40048",NA,NA,NA,NA,"laby_only"
"102","jgi|Aurli1|137650|estExt_fgenesh1_kg.C_40157",NA,NA,NA,NA,"laby_only"
"103","jgi|Aurli1|138036|estExt_fgenesh1_kg.C_50233",NA,NA,NA,NA,"laby_only"
"104","jgi|Aurli1|138060|estExt_fgenesh1_kg.C_50260",NA,NA,NA,NA,"laby_only"
"105","jgi|Aurli1|138254|estExt_fgenesh1_kg.C_60105",NA,NA,NA,NA,"laby_only"
"106","jgi|Aurli1|138448|estExt_fgenesh1_kg.C_70002",NA,NA,NA,NA,"laby_only"
"107","jgi|Aurli1|138600|estExt_fgenesh1_kg.C_70158",NA,NA,NA,NA,"laby_only"
"108","jgi|Aurli1|138609|estExt_fgenesh1_kg.C_70168",NA,NA,NA,NA,"laby_only"
"109","jgi|Aurli1|138670|estExt_fgenesh1_kg.C_70229",NA,NA,NA,NA,"laby_only"
"110","jgi|Aurli1|138909|estExt_fgenesh1_kg.C_80162",NA,NA,NA,NA,"laby_only"
"111","jgi|Aurli1|138972|estExt_fgenesh1_kg.C_80225",NA,NA,NA,NA,"laby_only"
"112","jgi|Aurli1|139058|estExt_fgenesh1_kg.C_90029",NA,NA,NA,NA,"laby_only"
"113","jgi|Aurli1|139080|estExt_fgenesh1_kg.C_90060",NA,NA,NA,NA,"laby_only"
"114","jgi|Aurli1|139461|estExt_fgenesh1_kg.C_100131",NA,NA,NA,NA,"laby_only"
"115","jgi|Aurli1|139465|estExt_fgenesh1_kg.C_100135",NA,NA,NA,NA,"laby_only"
"116","jgi|Aurli1|139621|estExt_fgenesh1_kg.C_100296",NA,NA,NA,NA,"laby_only"
"117","jgi|Aurli1|139724|estExt_fgenesh1_kg.C_110073",NA,NA,NA,NA,"laby_only"
"118","jgi|Aurli1|139753|estExt_fgenesh1_kg.C_110104",NA,NA,NA,NA,"laby_only"
"119","jgi|Aurli1|139779|estExt_fgenesh1_kg.C_110130",NA,NA,NA,NA,"laby_only"
"120","jgi|Aurli1|139863|estExt_fgenesh1_kg.C_110214",NA,NA,NA,NA,"laby_only"
"121","jgi|Aurli1|140211|estExt_fgenesh1_kg.C_130045",NA,NA,NA,NA,"laby_only"
"122","jgi|Aurli1|140425|estExt_fgenesh1_kg.C_140005",NA,NA,NA,NA,"laby_only"
"123","jgi|Aurli1|140820|estExt_fgenesh1_kg.C_150216",NA,NA,NA,NA,"laby_only"
"124","jgi|Aurli1|140845|estExt_fgenesh1_kg.C_160013",NA,NA,NA,NA,"laby_only"
"125","jgi|Aurli1|140862|estExt_fgenesh1_kg.C_160030",NA,NA,NA,NA,"laby_only"
"126","jgi|Aurli1|141156|estExt_fgenesh1_kg.C_170130",NA,NA,NA,NA,"laby_only"
"127","jgi|Aurli1|141169|estExt_fgenesh1_kg.C_170144",NA,NA,NA,NA,"laby_only"
"128","jgi|Aurli1|141182|estExt_fgenesh1_kg.C_170157",NA,NA,NA,NA,"laby_only"
"129","jgi|Aurli1|141187|estExt_fgenesh1_kg.C_170162",NA,NA,NA,NA,"laby_only"
"130","jgi|Aurli1|141237|estExt_fgenesh1_kg.C_180012",NA,NA,NA,NA,"laby_only"
"131","jgi|Aurli1|141322|estExt_fgenesh1_kg.C_180098",NA,NA,NA,NA,"laby_only"
"132","jgi|Aurli1|141385|estExt_fgenesh1_kg.C_180164",NA,NA,NA,NA,"laby_only"
"133","jgi|Aurli1|141520|estExt_fgenesh1_kg.C_190077",NA,NA,NA,NA,"laby_only"
"134","jgi|Aurli1|141703|estExt_fgenesh1_kg.C_200098",NA,NA,NA,NA,"laby_only"
"135","jgi|Aurli1|141726|estExt_fgenesh1_kg.C_200121",NA,NA,NA,NA,"laby_only"
"136","jgi|Aurli1|141900|estExt_fgenesh1_kg.C_210087",NA,NA,NA,NA,"laby_only"
"137","jgi|Aurli1|142198|estExt_fgenesh1_kg.C_230060",NA,NA,NA,NA,"laby_only"
"138","jgi|Aurli1|142209|estExt_fgenesh1_kg.C_230072",NA,NA,NA,NA,"laby_only"
"139","jgi|Aurli1|142287|estExt_fgenesh1_kg.C_240016",NA,NA,NA,NA,"laby_only"
"140","jgi|Aurli1|142732|estExt_fgenesh1_kg.C_290045",NA,NA,NA,NA,"laby_only"
"141","jgi|Aurli1|142921|estExt_fgenesh1_kg.C_330023",NA,NA,NA,NA,"laby_only"
"142","jgi|Aurli1|143089|estExt_fgenesh1_kg.C_1230001",NA,NA,NA,NA,"laby_only"
"143","jgi|Aurli1|143504|estExt_Genemark1.C_1_t20025",NA,NA,NA,NA,"laby_only"
"144","jgi|Aurli1|144524|estExt_Genemark1.C_2_t20292",NA,NA,NA,NA,"laby_only"
"145","jgi|Aurli1|145007|estExt_Genemark1.C_4_t10055",NA,NA,NA,NA,"laby_only"
"146","jgi|Aurli1|145364|estExt_Genemark1.C_4_t20097",NA,NA,NA,NA,"laby_only"
"147","jgi|Aurli1|146471|estExt_Genemark1.C_7_t10392",NA,NA,NA,NA,"laby_only"
"148","jgi|Aurli1|149081|estExt_Genemark1.C_150240",NA,NA,NA,NA,"laby_only"
"149","jgi|Aurli1|151482|estExt_Genemark1.C_290015",NA,NA,NA,NA,"laby_only"
"150","jgi|Aurli1|1714|gm1.1714_g",NA,NA,NA,NA,"laby_only"
"151","jgi|Aurli1|2795|gm1.2795_g",NA,NA,NA,NA,"laby_only"
"152","jgi|Aurli1|29440|fgenesh1_pg.1_#_1097",NA,NA,NA,NA,"laby_only"
"153","jgi|Aurli1|30613|fgenesh1_pg.3_#_240",NA,NA,NA,NA,"laby_only"
"154","jgi|Aurli1|30852|fgenesh1_pg.3_#_479",NA,NA,NA,NA,"laby_only"
"155","jgi|Aurli1|3132|gm1.3132_g",NA,NA,NA,NA,"laby_only"
"156","jgi|Aurli1|31415|fgenesh1_pg.4_#_381",NA,NA,NA,NA,"laby_only"
"157","jgi|Aurli1|3202|gm1.3202_g",NA,NA,NA,NA,"laby_only"
"158","jgi|Aurli1|3204|gm1.3204_g",NA,NA,NA,NA,"laby_only"
"159","jgi|Aurli1|32751|fgenesh1_pg.6_#_501",NA,NA,NA,NA,"laby_only"
"160","jgi|Aurli1|32851|fgenesh1_pg.6_#_601",NA,NA,NA,NA,"laby_only"
"161","jgi|Aurli1|33432|fgenesh1_pg.7_#_553",NA,NA,NA,NA,"laby_only"
"162","jgi|Aurli1|34444|fgenesh1_pg.9_#_440",NA,NA,NA,NA,"laby_only"
"163","jgi|Aurli1|34497|fgenesh1_pg.9_#_493",NA,NA,NA,NA,"laby_only"
"164","jgi|Aurli1|35699|fgenesh1_pg.12_#_26",NA,NA,NA,NA,"laby_only"
"165","jgi|Aurli1|36242|fgenesh1_pg.13_#_156",NA,NA,NA,NA,"laby_only"
"166","jgi|Aurli1|36602|fgenesh1_pg.14_#_78",NA,NA,NA,NA,"laby_only"
"167","jgi|Aurli1|37015|fgenesh1_pg.15_#_135",NA,NA,NA,NA,"laby_only"
"168","jgi|Aurli1|37358|fgenesh1_pg.16_#_104",NA,NA,NA,NA,"laby_only"
"169","jgi|Aurli1|37385|fgenesh1_pg.16_#_131",NA,NA,NA,NA,"laby_only"
"170","jgi|Aurli1|3875|gm1.3875_g",NA,NA,NA,NA,"laby_only"
"171","jgi|Aurli1|3936|gm1.3936_g",NA,NA,NA,NA,"laby_only"
"172","jgi|Aurli1|39846|fgenesh1_pg.23_#_216",NA,NA,NA,NA,"laby_only"
"173","jgi|Aurli1|40071|fgenesh1_pg.24_#_149",NA,NA,NA,NA,"laby_only"
"174","jgi|Aurli1|40250|fgenesh1_pg.25_#_150",NA,NA,NA,NA,"laby_only"
"175","jgi|Aurli1|40269|fgenesh1_pg.26_#_16",NA,NA,NA,NA,"laby_only"
"176","jgi|Aurli1|40309|fgenesh1_pg.26_#_56",NA,NA,NA,NA,"laby_only"
"177","jgi|Aurli1|40905|fgenesh1_pg.30_#_102",NA,NA,NA,NA,"laby_only"
"178","jgi|Aurli1|41229|fgenesh1_pg.34_#_93",NA,NA,NA,NA,"laby_only"
"179","jgi|Aurli1|42278|fgenesh1_kg.2_#_6_#_isotig06234",NA,NA,NA,NA,"laby_only"
"180","jgi|Aurli1|42391|fgenesh1_kg.2_#_119_#_isotig08126",NA,NA,NA,NA,"laby_only"
"181","jgi|Aurli1|42866|fgenesh1_kg.3_#_124_#_isotig00152",NA,NA,NA,NA,"laby_only"
"182","jgi|Aurli1|42891|fgenesh1_kg.3_#_149_#_isotig08842",NA,NA,NA,NA,"laby_only"
"183","jgi|Aurli1|42994|fgenesh1_kg.3_#_252_#_isotig10995",NA,NA,NA,NA,"laby_only"
"184","jgi|Aurli1|43032|fgenesh1_kg.3_#_290_#_isotig07105",NA,NA,NA,NA,"laby_only"
"185","jgi|Aurli1|4337|gm1.4337_g",NA,NA,NA,NA,"laby_only"
"186","jgi|Aurli1|442|gm1.442_g",NA,NA,NA,NA,"laby_only"
"187","jgi|Aurli1|44397|fgenesh1_kg.7_#_303_#_isotig09362",NA,NA,NA,NA,"laby_only"
"188","jgi|Aurli1|44570|fgenesh1_kg.8_#_164_#_isotig02014",NA,NA,NA,NA,"laby_only"
"189","jgi|Aurli1|44593|fgenesh1_kg.8_#_187_#_isotig07143",NA,NA,NA,NA,"laby_only"
"190","jgi|Aurli1|44694|fgenesh1_kg.9_#_2_#_isotig03708",NA,NA,NA,NA,"laby_only"
"191","jgi|Aurli1|45026|fgenesh1_kg.10_#_13_#_isotig07249",NA,NA,NA,NA,"laby_only"
"192","jgi|Aurli1|45281|fgenesh1_kg.10_#_268_#_isotig07061",NA,NA,NA,NA,"laby_only"
"193","jgi|Aurli1|45339|fgenesh1_kg.10_#_326_#_isotig00689",NA,NA,NA,NA,"laby_only"
"194","jgi|Aurli1|45404|fgenesh1_kg.11_#_63_#_isotig05335",NA,NA,NA,NA,"laby_only"
"195","jgi|Aurli1|45759|fgenesh1_kg.12_#_124_#_isotig04609",NA,NA,NA,NA,"laby_only"
"196","jgi|Aurli1|45991|fgenesh1_kg.13_#_123_#_isotig01286",NA,NA,NA,NA,"laby_only"
"197","jgi|Aurli1|46265|fgenesh1_kg.14_#_129_#_isotig08416",NA,NA,NA,NA,"laby_only"
"198","jgi|Aurli1|46354|fgenesh1_kg.15_#_17_#_isotig06083",NA,NA,NA,NA,"laby_only"
"199","jgi|Aurli1|46769|fgenesh1_kg.16_#_201_#_isotig09291",NA,NA,NA,NA,"laby_only"
"200","jgi|Aurli1|47092|fgenesh1_kg.18_#_113_#_isotig03743",NA,NA,NA,NA,"laby_only"
"201","jgi|Aurli1|48338|fgenesh1_kg.26_#_30_#_isotig06458",NA,NA,NA,NA,"laby_only"
"202","jgi|Aurli1|4839|gm1.4839_g",NA,NA,NA,NA,"laby_only"
"203","jgi|Aurli1|48401|fgenesh1_kg.27_#_3_#_isotig03466",NA,NA,NA,NA,"laby_only"
"204","jgi|Aurli1|48554|fgenesh1_kg.29_#_8_#_isotig05517",NA,NA,NA,NA,"laby_only"
"205","jgi|Aurli1|48830|fgenesh1_kg.34_#_34_#_isotig03029",NA,NA,NA,NA,"laby_only"
"206","jgi|Aurli1|48987|fgenesh1_kg.112_#_2_#_isotig00285",NA,NA,NA,NA,"laby_only"
"207","jgi|Aurli1|52020|gw1.18.94.1",NA,NA,NA,NA,"laby_only"
"208","jgi|Aurli1|53311|gw1.3.217.1",NA,NA,NA,NA,"laby_only"
"209","jgi|Aurli1|53462|gw1.16.127.1",NA,NA,NA,NA,"laby_only"
"210","jgi|Aurli1|57370|gw1.9.373.1",NA,NA,NA,NA,"laby_only"
"211","jgi|Aurli1|58081|gw1.1.941.1",NA,NA,NA,NA,"laby_only"
"212","jgi|Aurli1|59185|gw1.1.1054.1",NA,NA,NA,NA,"laby_only"
"213","jgi|Aurli1|6349|gm1.6349_g",NA,NA,NA,NA,"laby_only"
"214","jgi|Aurli1|7240|gm1.7240_g",NA,NA,NA,NA,"laby_only"
"215","jgi|Aurli1|7360|gm1.7360_g",NA,NA,NA,NA,"laby_only"
"216","jgi|Aurli1|7389|gm1.7389_g",NA,NA,NA,NA,"laby_only"
"217","jgi|Aurli1|76535|e_gw1.9.19.1",NA,NA,NA,NA,"laby_only"
"218","jgi|Aurli1|7767|gm1.7767_g",NA,NA,NA,NA,"laby_only"
"219","jgi|Aurli1|79344|e_gw1.13.18.1",NA,NA,NA,NA,"laby_only"
"220","jgi|Aurli1|80768|e_gw1.16.43.1",NA,NA,NA,NA,"laby_only"
"221","jgi|Aurli1|81136|e_gw1.16.213.1",NA,NA,NA,NA,"laby_only"
"222","jgi|Aurli1|82200|e_gw1.18.488.1",NA,NA,NA,NA,"laby_only"
"223","jgi|Aurli1|82560|e_gw1.19.409.1",NA,NA,NA,NA,"laby_only"
"224","jgi|Aurli1|8278|gm1.8278_g",NA,NA,NA,NA,"laby_only"
"225","jgi|Aurli1|82957|e_gw1.20.8.1",NA,NA,NA,NA,"laby_only"
"226","jgi|Aurli1|83930|e_gw1.22.19.1",NA,NA,NA,NA,"laby_only"
"227","jgi|Aurli1|85395|e_gw1.28.67.1",NA,NA,NA,NA,"laby_only"
"228","jgi|Aurli1|9551|gm1.9551_g",NA,NA,NA,NA,"laby_only"
"229","jgi|Aurli1|100312|estExt_Genewise1Plus.C_1_t10335",NA,NA,NA,NA,"Stramenop_not_hondaea"
"230","jgi|Aurli1|1009|gm1.1009_g",NA,NA,NA,NA,"Stramenop_not_hondaea"
"231","jgi|Aurli1|102684|estExt_Genewise1Plus.C_3_t10448",NA,NA,NA,NA,"Stramenop_not_hondaea"
"232","jgi|Aurli1|102706|estExt_Genewise1Plus.C_3_t10494",NA,NA,NA,NA,"Stramenop_not_hondaea"
"233","jgi|Aurli1|103997|estExt_Genewise1Plus.C_5_t20158",NA,NA,NA,NA,"Stramenop_not_hondaea"
"234","jgi|Aurli1|104908|estExt_Genewise1Plus.C_7_t10242",NA,NA,NA,NA,"Stramenop_not_hondaea"
"235","jgi|Aurli1|104965|estExt_Genewise1Plus.C_7_t10320",NA,NA,NA,NA,"Stramenop_not_hondaea"
"236","jgi|Aurli1|105083|estExt_Genewise1Plus.C_7_t10490",NA,NA,NA,NA,"Stramenop_not_hondaea"
"237","jgi|Aurli1|10524|gm1.10524_g",NA,NA,NA,NA,"Stramenop_not_hondaea"
"238","jgi|Aurli1|105921|estExt_Genewise1Plus.C_9_t10019",NA,NA,NA,NA,"Stramenop_not_hondaea"
"239","jgi|Aurli1|10610|gm1.10610_g",NA,NA,NA,NA,"Stramenop_not_hondaea"
"240","jgi|Aurli1|106365|estExt_Genewise1Plus.C_9_t20141",NA,NA,NA,NA,"Stramenop_not_hondaea"
"241","jgi|Aurli1|10677|gm1.10677_g",NA,NA,NA,NA,"Stramenop_not_hondaea"
"242","jgi|Aurli1|108273|estExt_Genewise1Plus.C_13_t10218",NA,NA,NA,NA,"Stramenop_not_hondaea"
"243","jgi|Aurli1|108739|estExt_Genewise1Plus.C_14_t10191",NA,NA,NA,NA,"Stramenop_not_hondaea"
"244","jgi|Aurli1|109323|estExt_Genewise1Plus.C_15_t10469",NA,NA,NA,NA,"Stramenop_not_hondaea"
"245","jgi|Aurli1|109495|estExt_Genewise1Plus.C_160115",NA,NA,NA,NA,"Stramenop_not_hondaea"
"246","jgi|Aurli1|109712|estExt_Genewise1Plus.C_160375",NA,NA,NA,NA,"Stramenop_not_hondaea"
"247","jgi|Aurli1|110537|estExt_Genewise1Plus.C_190021",NA,NA,NA,NA,"Stramenop_not_hondaea"
"248","jgi|Aurli1|111100|estExt_Genewise1Plus.C_20_t10362",NA,NA,NA,NA,"Stramenop_not_hondaea"
"249","jgi|Aurli1|111272|estExt_Genewise1Plus.C_210076",NA,NA,NA,NA,"Stramenop_not_hondaea"
"250","jgi|Aurli1|111701|estExt_Genewise1Plus.C_220222",NA,NA,NA,NA,"Stramenop_not_hondaea"
"251","jgi|Aurli1|111860|estExt_Genewise1Plus.C_230020",NA,NA,NA,NA,"Stramenop_not_hondaea"
"252","jgi|Aurli1|11198|gm1.11198_g",NA,NA,NA,NA,"Stramenop_not_hondaea"
"253","jgi|Aurli1|112744|estExt_Genewise1Plus.C_280059",NA,NA,NA,NA,"Stramenop_not_hondaea"
"254","jgi|Aurli1|113801|fgenesh1_pm.1_#_322",NA,NA,NA,NA,"Stramenop_not_hondaea"
"255","jgi|Aurli1|11390|gm1.11390_g",NA,NA,NA,NA,"Stramenop_not_hondaea"
"256","jgi|Aurli1|113953|fgenesh1_pm.1_#_474",NA,NA,NA,NA,"Stramenop_not_hondaea"
"257","jgi|Aurli1|114038|fgenesh1_pm.1_#_559",NA,NA,NA,NA,"Stramenop_not_hondaea"
"258","jgi|Aurli1|114309|fgenesh1_pm.2_#_132",NA,NA,NA,NA,"Stramenop_not_hondaea"
"259","jgi|Aurli1|114447|fgenesh1_pm.2_#_270",NA,NA,NA,NA,"Stramenop_not_hondaea"
"260","jgi|Aurli1|114676|fgenesh1_pm.3_#_29",NA,NA,NA,NA,"Stramenop_not_hondaea"
"261","jgi|Aurli1|114690|fgenesh1_pm.3_#_43",NA,NA,NA,NA,"Stramenop_not_hondaea"
