"qseqid","diff_Tscore","diff_E_Value","diff_P_Ident","perc_diff_Tscore","Group"
"jgi|Aurli1|117975|fgenesh1_pm.13_#_233",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118013|fgenesh1_pm.14_#_21",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118055|fgenesh1_pm.14_#_63",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118099|fgenesh1_pm.14_#_107",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118157|fgenesh1_pm.14_#_165",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|11816|gm1.11816_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118177|fgenesh1_pm.14_#_185",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|11822|gm1.11822_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|11823|gm1.11823_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|11824|gm1.11824_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118287|fgenesh1_pm.15_#_102",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118342|fgenesh1_pm.15_#_157",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118359|fgenesh1_pm.15_#_174",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118411|fgenesh1_pm.15_#_226",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118441|fgenesh1_pm.16_#_18",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118446|fgenesh1_pm.16_#_23",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118447|fgenesh1_pm.16_#_24",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118450|fgenesh1_pm.16_#_27",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118505|fgenesh1_pm.16_#_82",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118516|fgenesh1_pm.16_#_93",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118539|fgenesh1_pm.16_#_116",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118561|fgenesh1_pm.16_#_138",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118614|fgenesh1_pm.16_#_191",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118615|fgenesh1_pm.16_#_192",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118659|fgenesh1_pm.17_#_29",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118767|fgenesh1_pm.17_#_137",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118789|fgenesh1_pm.17_#_159",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118811|fgenesh1_pm.17_#_181",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118814|fgenesh1_pm.17_#_184",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118869|fgenesh1_pm.18_#_23",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118870|fgenesh1_pm.18_#_24",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118916|fgenesh1_pm.18_#_70",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118917|fgenesh1_pm.18_#_71",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|11893|gm1.11893_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118955|fgenesh1_pm.18_#_109",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|118972|fgenesh1_pm.18_#_126",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119010|fgenesh1_pm.18_#_164",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119088|fgenesh1_pm.19_#_33",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119117|fgenesh1_pm.19_#_62",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119265|fgenesh1_pm.20_#_40",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119385|fgenesh1_pm.20_#_160",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119389|fgenesh1_pm.20_#_164",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119391|fgenesh1_pm.20_#_166",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119505|fgenesh1_pm.21_#_76",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119525|fgenesh1_pm.21_#_96",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119561|fgenesh1_pm.21_#_132",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119566|fgenesh1_pm.21_#_137",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119589|fgenesh1_pm.21_#_160",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|11961|gm1.11961_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119666|fgenesh1_pm.22_#_56",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119751|fgenesh1_pm.22_#_141",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119801|fgenesh1_pm.23_#_32",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119843|fgenesh1_pm.23_#_74",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119905|fgenesh1_pm.23_#_136",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119907|fgenesh1_pm.23_#_138",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119961|fgenesh1_pm.24_#_47",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|119991|fgenesh1_pm.24_#_77",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|120040|fgenesh1_pm.25_#_34",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|120075|fgenesh1_pm.25_#_69",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12020|gm1.12020_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12024|gm1.12024_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12025|gm1.12025_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|120340|fgenesh1_pm.29_#_25",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|120368|fgenesh1_pm.29_#_53",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|120370|fgenesh1_pm.29_#_55",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|120463|fgenesh1_pm.31_#_14",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|120464|fgenesh1_pm.31_#_15",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|120466|fgenesh1_pm.31_#_17",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|120480|fgenesh1_pm.31_#_31",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|120497|fgenesh1_pm.32_#_2",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|120512|fgenesh1_pm.32_#_17",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|120631|fgenesh1_pm.36_#_14",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|120681|fgenesh1_pm.38_#_8",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|120714|estExt_fgenesh1_pm.C_1_t10013",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12074|gm1.12074_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12080|gm1.12080_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|1211|gm1.1211_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12155|gm1.12155_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12160|gm1.12160_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12177|gm1.12177_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12194|gm1.12194_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12214|gm1.12214_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12226|gm1.12226_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12237|gm1.12237_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12239|gm1.12239_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|1223|gm1.1223_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12241|gm1.12241_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|1231|gm1.1231_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12327|gm1.12327_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12456|gm1.12456_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12466|gm1.12466_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12473|gm1.12473_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12474|gm1.12474_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12481|gm1.12481_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12482|gm1.12482_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12486|gm1.12486_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12515|gm1.12515_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12517|gm1.12517_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12531|gm1.12531_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12636|gm1.12636_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12649|gm1.12649_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|126564|estExt_fgenesh1_pm.C_240040",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12664|gm1.12664_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12682|gm1.12682_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|127504|estExt_fgenesh1_pg.C_1_t10358",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12750|gm1.12750_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12760|gm1.12760_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|127694|estExt_fgenesh1_pg.C_1_t20132",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|127710|estExt_fgenesh1_pg.C_1_t20155",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|127794|estExt_fgenesh1_pg.C_1_t20277",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12782|gm1.12782_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12822|gm1.12822_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|128490|estExt_fgenesh1_pg.C_2_t20077",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|1284|gm1.1284_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12878|gm1.12878_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|128874|estExt_fgenesh1_pg.C_3_t10351",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|129368|estExt_fgenesh1_pg.C_4_t10443",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12947|gm1.12947_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|129680|estExt_fgenesh1_pg.C_5_t10296",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12984|gm1.12984_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12986|gm1.12986_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12988|gm1.12988_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|12999|gm1.12999_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|130038|estExt_fgenesh1_pg.C_6_t10224",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|13006|gm1.13006_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|13008|gm1.13008_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|13022|gm1.13022_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|13031|gm1.13031_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|130389|estExt_fgenesh1_pg.C_7_t10119",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|13044|gm1.13044_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|13055|gm1.13055_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|13058|gm1.13058_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|13059|gm1.13059_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|13074|gm1.13074_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|13083|gm1.13083_g",NA,NA,NA,NA,"aurli_only"
"jgi|Aurli1|130843|estExt_fgenesh1_pg.C_8_t10219",NA,NA,NA,NA,"aurli_only"
