"","qseqid","diff_Tscore","diff_E_Value","diff_P_Ident","perc_diff_Tscore","Group"
"42","jgi|Aurli1|262|gm1.262_g",NA,NA,NA,NA,"aurantio_only"
"43","jgi|Aurli1|136170|estExt_fgenesh1_kg.C_1_t10153",NA,NA,NA,NA,"aurantio_only"
"44","jgi|Aurli1|41733|fgenesh1_kg.1_#_153_#_isotig08474",NA,NA,NA,NA,"aurantio_only"
"45","jgi|Aurli1|113626|fgenesh1_pm.1_#_147",NA,NA,NA,NA,"aurantio_only"
"46","jgi|Aurli1|277|gm1.277_g",NA,NA,NA,NA,"aurantio_only"
"47","jgi|Aurli1|136175|estExt_fgenesh1_kg.C_1_t10158",NA,NA,NA,NA,"aurantio_only"
"48","jgi|Aurli1|56069|gw1.1.730.1",NA,NA,NA,NA,"aurantio_only"
"49","jgi|Aurli1|41747|fgenesh1_kg.1_#_167_#_isotig10982",NA,NA,NA,NA,"aurantio_only"
"50","jgi|Aurli1|28634|fgenesh1_pg.1_#_291",NA,NA,NA,NA,"aurantio_only"
"51","jgi|Aurli1|302|gm1.302_g",NA,NA,NA,NA,"aurantio_only"
"52","jgi|Aurli1|136187|estExt_fgenesh1_kg.C_1_t10170",NA,NA,NA,NA,"aurantio_only"
"53","jgi|Aurli1|68431|e_gw1.1.1020.1",NA,NA,NA,NA,"aurantio_only"
"54","jgi|Aurli1|28641|fgenesh1_pg.1_#_298",NA,NA,NA,NA,"aurantio_only"
"55","jgi|Aurli1|308|gm1.308_g",NA,NA,NA,NA,"aurantio_only"
"56","jgi|Aurli1|28643|fgenesh1_pg.1_#_300",NA,NA,NA,NA,"aurantio_only"
"57","jgi|Aurli1|136191|estExt_fgenesh1_kg.C_1_t10174",NA,NA,NA,NA,"aurantio_only"
"58","jgi|Aurli1|322|gm1.322_g",NA,NA,NA,NA,"aurantio_only"
"59","jgi|Aurli1|28670|fgenesh1_pg.1_#_327",NA,NA,NA,NA,"aurantio_only"
"60","jgi|Aurli1|63787|gw1.1.1522.1",NA,NA,NA,NA,"aurantio_only"
"61","jgi|Aurli1|357|gm1.357_g",NA,NA,NA,NA,"aurantio_only"
"62","jgi|Aurli1|136215|estExt_fgenesh1_kg.C_1_t10198",NA,NA,NA,NA,"aurantio_only"
"63","jgi|Aurli1|127504|estExt_fgenesh1_pg.C_1_t10358",NA,NA,NA,NA,"aurantio_only"
"64","jgi|Aurli1|373|gm1.373_g",NA,NA,NA,NA,"aurantio_only"
"65","jgi|Aurli1|28707|fgenesh1_pg.1_#_364",NA,NA,NA,NA,"aurantio_only"
"66","jgi|Aurli1|28721|fgenesh1_pg.1_#_378",NA,NA,NA,NA,"aurantio_only"
"67","jgi|Aurli1|113696|fgenesh1_pm.1_#_217",NA,NA,NA,NA,"aurantio_only"
"68","jgi|Aurli1|113697|fgenesh1_pm.1_#_218",NA,NA,NA,NA,"aurantio_only"
"69","jgi|Aurli1|41796|fgenesh1_kg.1_#_216_#_isotig05775",NA,NA,NA,NA,"aurantio_only"
"70","jgi|Aurli1|396|gm1.396_g",NA,NA,NA,NA,"aurantio_only"
"71","jgi|Aurli1|404|gm1.404_g",NA,NA,NA,NA,"aurantio_only"
"72","jgi|Aurli1|136240|estExt_fgenesh1_kg.C_1_t10224",NA,NA,NA,NA,"aurantio_only"
"73","jgi|Aurli1|136241|estExt_fgenesh1_kg.C_1_t10225",NA,NA,NA,NA,"aurantio_only"
"74","jgi|Aurli1|426|gm1.426_g",NA,NA,NA,NA,"aurantio_only"
"75","jgi|Aurli1|28766|fgenesh1_pg.1_#_423",NA,NA,NA,NA,"aurantio_only"
"76","jgi|Aurli1|136252|estExt_fgenesh1_kg.C_1_t10236",NA,NA,NA,NA,"aurantio_only"
"77","jgi|Aurli1|127552|estExt_fgenesh1_pg.C_1_t10428",NA,NA,NA,NA,"aurantio_only"
"78","jgi|Aurli1|28781|fgenesh1_pg.1_#_438",NA,NA,NA,NA,"aurantio_only"
"79","jgi|Aurli1|136268|estExt_fgenesh1_kg.C_1_t10252",NA,NA,NA,NA,"aurantio_only"
"80","jgi|Aurli1|41833|fgenesh1_kg.1_#_253_#_isotig05868",NA,NA,NA,NA,"aurantio_only"
"81","jgi|Aurli1|474|gm1.474_g",NA,NA,NA,NA,"aurantio_only"
"82","jgi|Aurli1|136275|estExt_fgenesh1_kg.C_1_t10259",NA,NA,NA,NA,"aurantio_only"
"83","jgi|Aurli1|41843|fgenesh1_kg.1_#_263_#_isotig08174",NA,NA,NA,NA,"aurantio_only"
"84","jgi|Aurli1|59113|gw1.1.1048.1",NA,NA,NA,NA,"aurantio_only"
"85","jgi|Aurli1|136281|estExt_fgenesh1_kg.C_1_t10265",NA,NA,NA,NA,"aurantio_only"
"86","jgi|Aurli1|68449|e_gw1.1.1393.1",NA,NA,NA,NA,"aurantio_only"
"87","jgi|Aurli1|68822|e_gw1.1.1195.1",NA,NA,NA,NA,"aurantio_only"
"88","jgi|Aurli1|28831|fgenesh1_pg.1_#_488",NA,NA,NA,NA,"aurantio_only"
"89","jgi|Aurli1|127598|estExt_fgenesh1_pg.C_1_t10489",NA,NA,NA,NA,"aurantio_only"
"90","jgi|Aurli1|143485|estExt_Genemark1.C_1_t20004",NA,NA,NA,NA,"aurantio_only"
"91","jgi|Aurli1|28846|fgenesh1_pg.1_#_503",NA,NA,NA,NA,"aurantio_only"
"92","jgi|Aurli1|136306|estExt_fgenesh1_kg.C_1_t10298",NA,NA,NA,NA,"aurantio_only"
"93","jgi|Aurli1|530|gm1.530_g",NA,NA,NA,NA,"aurantio_only"
"94","jgi|Aurli1|540|gm1.540_g",NA,NA,NA,NA,"aurantio_only"
"95","jgi|Aurli1|542|gm1.542_g",NA,NA,NA,NA,"aurantio_only"
"96","jgi|Aurli1|553|gm1.553_g",NA,NA,NA,NA,"aurantio_only"
"97","jgi|Aurli1|554|gm1.554_g",NA,NA,NA,NA,"aurantio_only"
"98","jgi|Aurli1|136321|estExt_fgenesh1_kg.C_1_t10314",NA,NA,NA,NA,"aurantio_only"
"99","jgi|Aurli1|41898|fgenesh1_kg.1_#_318_#_isotig09635",NA,NA,NA,NA,"aurantio_only"
"100","jgi|Aurli1|28901|fgenesh1_pg.1_#_558",NA,NA,NA,NA,"aurantio_only"
"101","jgi|Aurli1|575|gm1.575_g",NA,NA,NA,NA,"aurantio_only"
"102","jgi|Aurli1|577|gm1.577_g",NA,NA,NA,NA,"aurantio_only"
"103","jgi|Aurli1|113798|fgenesh1_pm.1_#_319",NA,NA,NA,NA,"aurantio_only"
"104","jgi|Aurli1|587|gm1.587_g",NA,NA,NA,NA,"aurantio_only"
"105","jgi|Aurli1|41910|fgenesh1_kg.1_#_330_#_isotig00705",NA,NA,NA,NA,"aurantio_only"
"106","jgi|Aurli1|28919|fgenesh1_pg.1_#_576",NA,NA,NA,NA,"aurantio_only"
"107","jgi|Aurli1|136339|estExt_fgenesh1_kg.C_1_t10333",NA,NA,NA,NA,"aurantio_only"
"108","jgi|Aurli1|68740|e_gw1.1.417.1",NA,NA,NA,NA,"aurantio_only"
"109","jgi|Aurli1|28926|fgenesh1_pg.1_#_583",NA,NA,NA,NA,"aurantio_only"
"110","jgi|Aurli1|28935|fgenesh1_pg.1_#_592",NA,NA,NA,NA,"aurantio_only"
"111","jgi|Aurli1|28941|fgenesh1_pg.1_#_598",NA,NA,NA,NA,"aurantio_only"
"112","jgi|Aurli1|28952|fgenesh1_pg.1_#_609",NA,NA,NA,NA,"aurantio_only"
"113","jgi|Aurli1|28953|fgenesh1_pg.1_#_610",NA,NA,NA,NA,"aurantio_only"
"114","jgi|Aurli1|28954|fgenesh1_pg.1_#_611",NA,NA,NA,NA,"aurantio_only"
"115","jgi|Aurli1|631|gm1.631_g",NA,NA,NA,NA,"aurantio_only"
"116","jgi|Aurli1|28966|fgenesh1_pg.1_#_623",NA,NA,NA,NA,"aurantio_only"
"117","jgi|Aurli1|28974|fgenesh1_pg.1_#_631",NA,NA,NA,NA,"aurantio_only"
"118","jgi|Aurli1|28975|fgenesh1_pg.1_#_632",NA,NA,NA,NA,"aurantio_only"
"119","jgi|Aurli1|127694|estExt_fgenesh1_pg.C_1_t20132",NA,NA,NA,NA,"aurantio_only"
"120","jgi|Aurli1|136371|estExt_fgenesh1_kg.C_1_t10365",NA,NA,NA,NA,"aurantio_only"
"121","jgi|Aurli1|68351|e_gw1.1.1606.1",NA,NA,NA,NA,"aurantio_only"
"122","jgi|Aurli1|100753|estExt_Genewise1Plus.C_1_t20402",NA,NA,NA,NA,"aurantio_only"
"123","jgi|Aurli1|41947|fgenesh1_kg.1_#_367_#_isotig09731",NA,NA,NA,NA,"aurantio_only"
"124","jgi|Aurli1|28984|fgenesh1_pg.1_#_641",NA,NA,NA,NA,"aurantio_only"
"125","jgi|Aurli1|661|gm1.661_g",NA,NA,NA,NA,"aurantio_only"
"126","jgi|Aurli1|665|gm1.665_g",NA,NA,NA,NA,"aurantio_only"
"127","jgi|Aurli1|666|gm1.666_g",NA,NA,NA,NA,"aurantio_only"
"128","jgi|Aurli1|69327|e_gw1.1.411.1",NA,NA,NA,NA,"aurantio_only"
"129","jgi|Aurli1|670|gm1.670_g",NA,NA,NA,NA,"aurantio_only"
"130","jgi|Aurli1|671|gm1.671_g",NA,NA,NA,NA,"aurantio_only"
"131","jgi|Aurli1|672|gm1.672_g",NA,NA,NA,NA,"aurantio_only"
"132","jgi|Aurli1|673|gm1.673_g",NA,NA,NA,NA,"aurantio_only"
"133","jgi|Aurli1|674|gm1.674_g",NA,NA,NA,NA,"aurantio_only"
"134","jgi|Aurli1|675|gm1.675_g",NA,NA,NA,NA,"aurantio_only"
"135","jgi|Aurli1|60371|gw1.1.1181.1",NA,NA,NA,NA,"aurantio_only"
"136","jgi|Aurli1|68892|e_gw1.1.1851.1",NA,NA,NA,NA,"aurantio_only"
"137","jgi|Aurli1|62675|gw1.1.1410.1",NA,NA,NA,NA,"aurantio_only"
"138","jgi|Aurli1|28999|fgenesh1_pg.1_#_656",NA,NA,NA,NA,"aurantio_only"
"139","jgi|Aurli1|127710|estExt_fgenesh1_pg.C_1_t20155",NA,NA,NA,NA,"aurantio_only"
"140","jgi|Aurli1|41961|fgenesh1_kg.1_#_381_#_isotig10185",NA,NA,NA,NA,"aurantio_only"
"141","jgi|Aurli1|29009|fgenesh1_pg.1_#_666",NA,NA,NA,NA,"aurantio_only"
"142","jgi|Aurli1|698|gm1.698_g",NA,NA,NA,NA,"aurantio_only"
"143","jgi|Aurli1|136400|estExt_fgenesh1_kg.C_1_t10394",NA,NA,NA,NA,"aurantio_only"
"144","jgi|Aurli1|29040|fgenesh1_pg.1_#_697",NA,NA,NA,NA,"aurantio_only"
"145","jgi|Aurli1|29041|fgenesh1_pg.1_#_698",NA,NA,NA,NA,"aurantio_only"
"146","jgi|Aurli1|29042|fgenesh1_pg.1_#_699",NA,NA,NA,NA,"aurantio_only"
"147","jgi|Aurli1|41982|fgenesh1_kg.1_#_402_#_isotig03918",NA,NA,NA,NA,"aurantio_only"
"148","jgi|Aurli1|29044|fgenesh1_pg.1_#_701",NA,NA,NA,NA,"aurantio_only"
"149","jgi|Aurli1|29046|fgenesh1_pg.1_#_703",NA,NA,NA,NA,"aurantio_only"
"150","jgi|Aurli1|69272|e_gw1.1.1241.1",NA,NA,NA,NA,"aurantio_only"
"151","jgi|Aurli1|69853|e_gw1.1.72.1",NA,NA,NA,NA,"aurantio_only"
"152","jgi|Aurli1|42012|fgenesh1_kg.1_#_432_#_isotig11310",NA,NA,NA,NA,"aurantio_only"
"153","jgi|Aurli1|136437|estExt_fgenesh1_kg.C_1_t10433",NA,NA,NA,NA,"aurantio_only"
"154","jgi|Aurli1|765|gm1.765_g",NA,NA,NA,NA,"aurantio_only"
"155","jgi|Aurli1|136438|estExt_fgenesh1_kg.C_1_t10434",NA,NA,NA,NA,"aurantio_only"
"156","jgi|Aurli1|766|gm1.766_g",NA,NA,NA,NA,"aurantio_only"
"157","jgi|Aurli1|143657|estExt_Genemark1.C_1_t20267",NA,NA,NA,NA,"aurantio_only"
"158","jgi|Aurli1|780|gm1.780_g",NA,NA,NA,NA,"aurantio_only"
"159","jgi|Aurli1|781|gm1.781_g",NA,NA,NA,NA,"aurantio_only"
"160","jgi|Aurli1|42034|fgenesh1_kg.1_#_454_#_isotig11438",NA,NA,NA,NA,"aurantio_only"
"161","jgi|Aurli1|127794|estExt_fgenesh1_pg.C_1_t20277",NA,NA,NA,NA,"aurantio_only"
"162","jgi|Aurli1|42037|fgenesh1_kg.1_#_457_#_isotig08574",NA,NA,NA,NA,"aurantio_only"
"163","jgi|Aurli1|68566|e_gw1.1.1014.1",NA,NA,NA,NA,"aurantio_only"
"164","jgi|Aurli1|42038|fgenesh1_kg.1_#_458_#_isotig12385",NA,NA,NA,NA,"aurantio_only"
"165","jgi|Aurli1|143689|estExt_Genemark1.C_1_t20312",NA,NA,NA,NA,"aurantio_only"
"166","jgi|Aurli1|814|gm1.814_g",NA,NA,NA,NA,"aurantio_only"
"167","jgi|Aurli1|29139|fgenesh1_pg.1_#_796",NA,NA,NA,NA,"aurantio_only"
"168","jgi|Aurli1|820|gm1.820_g",NA,NA,NA,NA,"aurantio_only"
"169","jgi|Aurli1|821|gm1.821_g",NA,NA,NA,NA,"aurantio_only"
"170","jgi|Aurli1|143695|estExt_Genemark1.C_1_t20322",NA,NA,NA,NA,"aurantio_only"
"171","jgi|Aurli1|823|gm1.823_g",NA,NA,NA,NA,"aurantio_only"
"172","jgi|Aurli1|42042|fgenesh1_kg.1_#_462_#_isotig12888",NA,NA,NA,NA,"aurantio_only"
"173","jgi|Aurli1|825|gm1.825_g",NA,NA,NA,NA,"aurantio_only"
"174","jgi|Aurli1|828|gm1.828_g",NA,NA,NA,NA,"aurantio_only"
"175","jgi|Aurli1|53097|gw1.1.427.1",NA,NA,NA,NA,"aurantio_only"
"176","jgi|Aurli1|136465|estExt_fgenesh1_kg.C_1_t10463",NA,NA,NA,NA,"aurantio_only"
"177","jgi|Aurli1|42046|fgenesh1_kg.1_#_466_#_isotig11578",NA,NA,NA,NA,"aurantio_only"
"178","jgi|Aurli1|876|gm1.876_g",NA,NA,NA,NA,"aurantio_only"
"179","jgi|Aurli1|136485|estExt_fgenesh1_kg.C_1_t10483",NA,NA,NA,NA,"aurantio_only"
"180","jgi|Aurli1|29198|fgenesh1_pg.1_#_855",NA,NA,NA,NA,"aurantio_only"
"181","jgi|Aurli1|42065|fgenesh1_kg.1_#_485_#_isotig08792",NA,NA,NA,NA,"aurantio_only"
"182","jgi|Aurli1|29210|fgenesh1_pg.1_#_867",NA,NA,NA,NA,"aurantio_only"
"183","jgi|Aurli1|919|gm1.919_g",NA,NA,NA,NA,"aurantio_only"
"184","jgi|Aurli1|101078|estExt_Genewise1Plus.C_1_t30420",NA,NA,NA,NA,"aurantio_only"
"185","jgi|Aurli1|53919|gw1.1.516.1",NA,NA,NA,NA,"aurantio_only"
"186","jgi|Aurli1|42102|fgenesh1_kg.1_#_522_#_isotig03917",NA,NA,NA,NA,"aurantio_only"
"187","jgi|Aurli1|29283|fgenesh1_pg.1_#_940",NA,NA,NA,NA,"aurantio_only"
"188","jgi|Aurli1|136533|estExt_fgenesh1_kg.C_1_t20033",NA,NA,NA,NA,"aurantio_only"
"189","jgi|Aurli1|101160|estExt_Genewise1Plus.C_1_t40046",NA,NA,NA,NA,"aurantio_only"
"190","jgi|Aurli1|136543|estExt_fgenesh1_kg.C_1_t20043",NA,NA,NA,NA,"aurantio_only"
"191","jgi|Aurli1|29320|fgenesh1_pg.1_#_977",NA,NA,NA,NA,"aurantio_only"
"192","jgi|Aurli1|101201|estExt_Genewise1Plus.C_1_t40087",NA,NA,NA,NA,"aurantio_only"
"193","jgi|Aurli1|29330|fgenesh1_pg.1_#_987",NA,NA,NA,NA,"aurantio_only"
"194","jgi|Aurli1|29335|fgenesh1_pg.1_#_992",NA,NA,NA,NA,"aurantio_only"
"195","jgi|Aurli1|29338|fgenesh1_pg.1_#_995",NA,NA,NA,NA,"aurantio_only"
"196","jgi|Aurli1|65724|gw1.1.1748.1",NA,NA,NA,NA,"aurantio_only"
"197","jgi|Aurli1|1046|gm1.1046_g",NA,NA,NA,NA,"aurantio_only"
"198","jgi|Aurli1|114049|fgenesh1_pm.1_#_570",NA,NA,NA,NA,"aurantio_only"
"199","jgi|Aurli1|29361|fgenesh1_pg.1_#_1018",NA,NA,NA,NA,"aurantio_only"
"200","jgi|Aurli1|29362|fgenesh1_pg.1_#_1019",NA,NA,NA,NA,"aurantio_only"
"201","jgi|Aurli1|29363|fgenesh1_pg.1_#_1020",NA,NA,NA,NA,"aurantio_only"
"202","jgi|Aurli1|29377|fgenesh1_pg.1_#_1034",NA,NA,NA,NA,"aurantio_only"
"203","jgi|Aurli1|29378|fgenesh1_pg.1_#_1035",NA,NA,NA,NA,"aurantio_only"
"204","jgi|Aurli1|136582|estExt_fgenesh1_kg.C_1_t20083",NA,NA,NA,NA,"aurantio_only"
"205","jgi|Aurli1|42168|fgenesh1_kg.1_#_588_#_isotig08786",NA,NA,NA,NA,"aurantio_only"
"206","jgi|Aurli1|29390|fgenesh1_pg.1_#_1047",NA,NA,NA,NA,"aurantio_only"
"207","jgi|Aurli1|29405|fgenesh1_pg.1_#_1062",NA,NA,NA,NA,"aurantio_only"
"208","jgi|Aurli1|143873|estExt_Genemark1.C_1_t30090",NA,NA,NA,NA,"aurantio_only"
"209","jgi|Aurli1|1091|gm1.1091_g",NA,NA,NA,NA,"aurantio_only"
"210","jgi|Aurli1|1092|gm1.1092_g",NA,NA,NA,NA,"aurantio_only"
"211","jgi|Aurli1|29407|fgenesh1_pg.1_#_1064",NA,NA,NA,NA,"aurantio_only"
"212","jgi|Aurli1|1094|gm1.1094_g",NA,NA,NA,NA,"aurantio_only"
"213","jgi|Aurli1|1095|gm1.1095_g",NA,NA,NA,NA,"aurantio_only"
"214","jgi|Aurli1|29412|fgenesh1_pg.1_#_1069",NA,NA,NA,NA,"aurantio_only"
"215","jgi|Aurli1|1113|gm1.1113_g",NA,NA,NA,NA,"aurantio_only"
"216","jgi|Aurli1|29445|fgenesh1_pg.1_#_1102",NA,NA,NA,NA,"aurantio_only"
"217","jgi|Aurli1|114101|fgenesh1_pm.1_#_622",NA,NA,NA,NA,"aurantio_only"
"218","jgi|Aurli1|136620|estExt_fgenesh1_kg.C_1_t20121",NA,NA,NA,NA,"aurantio_only"
"219","jgi|Aurli1|114107|fgenesh1_pm.1_#_628",NA,NA,NA,NA,"aurantio_only"
"220","jgi|Aurli1|42209|fgenesh1_kg.1_#_629_#_isotig07137",NA,NA,NA,NA,"aurantio_only"
"221","jgi|Aurli1|136629|estExt_fgenesh1_kg.C_1_t20130",NA,NA,NA,NA,"aurantio_only"
"222","jgi|Aurli1|1140|gm1.1140_g",NA,NA,NA,NA,"aurantio_only"
"223","jgi|Aurli1|42211|fgenesh1_kg.1_#_631_#_isotig12541",NA,NA,NA,NA,"aurantio_only"
"224","jgi|Aurli1|114115|fgenesh1_pm.1_#_636",NA,NA,NA,NA,"aurantio_only"
"225","jgi|Aurli1|136634|estExt_fgenesh1_kg.C_1_t20135",NA,NA,NA,NA,"aurantio_only"
"226","jgi|Aurli1|29460|fgenesh1_pg.1_#_1117",NA,NA,NA,NA,"aurantio_only"
"227","jgi|Aurli1|29462|fgenesh1_pg.1_#_1119",NA,NA,NA,NA,"aurantio_only"
"228","jgi|Aurli1|136637|estExt_fgenesh1_kg.C_1_t20138",NA,NA,NA,NA,"aurantio_only"
"229","jgi|Aurli1|1147|gm1.1147_g",NA,NA,NA,NA,"aurantio_only"
"230","jgi|Aurli1|29467|fgenesh1_pg.1_#_1124",NA,NA,NA,NA,"aurantio_only"
"231","jgi|Aurli1|136642|estExt_fgenesh1_kg.C_1_t20143",NA,NA,NA,NA,"aurantio_only"
"232","jgi|Aurli1|29494|fgenesh1_pg.1_#_1151",NA,NA,NA,NA,"aurantio_only"
"233","jgi|Aurli1|29495|fgenesh1_pg.1_#_1152",NA,NA,NA,NA,"aurantio_only"
"234","jgi|Aurli1|29496|fgenesh1_pg.1_#_1153",NA,NA,NA,NA,"aurantio_only"
"235","jgi|Aurli1|136654|estExt_fgenesh1_kg.C_1_t20155",NA,NA,NA,NA,"aurantio_only"
"236","jgi|Aurli1|29507|fgenesh1_pg.1_#_1164",NA,NA,NA,NA,"aurantio_only"
"237","jgi|Aurli1|29509|fgenesh1_pg.1_#_1166",NA,NA,NA,NA,"aurantio_only"
"238","jgi|Aurli1|136659|estExt_fgenesh1_kg.C_1_t20160",NA,NA,NA,NA,"aurantio_only"
"239","jgi|Aurli1|42241|fgenesh1_kg.1_#_661_#_isotig10392",NA,NA,NA,NA,"aurantio_only"
"240","jgi|Aurli1|29518|fgenesh1_pg.1_#_1175",NA,NA,NA,NA,"aurantio_only"
"241","jgi|Aurli1|136667|estExt_fgenesh1_kg.C_1_t20168",NA,NA,NA,NA,"aurantio_only"
"242","jgi|Aurli1|29522|fgenesh1_pg.1_#_1179",NA,NA,NA,NA,"aurantio_only"
"243","jgi|Aurli1|114151|fgenesh1_pm.1_#_672",NA,NA,NA,NA,"aurantio_only"
"244","jgi|Aurli1|1211|gm1.1211_g",NA,NA,NA,NA,"aurantio_only"
"245","jgi|Aurli1|1214|gm1.1214_g",NA,NA,NA,NA,"aurantio_only"
"246","jgi|Aurli1|1217|gm1.1217_g",NA,NA,NA,NA,"aurantio_only"
"247","jgi|Aurli1|29538|fgenesh1_pg.1_#_1195",NA,NA,NA,NA,"aurantio_only"
"248","jgi|Aurli1|29539|fgenesh1_pg.1_#_1196",NA,NA,NA,NA,"aurantio_only"
"249","jgi|Aurli1|29540|fgenesh1_pg.1_#_1197",NA,NA,NA,NA,"aurantio_only"
"250","jgi|Aurli1|1223|gm1.1223_g",NA,NA,NA,NA,"aurantio_only"
"251","jgi|Aurli1|1230|gm1.1230_g",NA,NA,NA,NA,"aurantio_only"
"252","jgi|Aurli1|1231|gm1.1231_g",NA,NA,NA,NA,"aurantio_only"
"253","jgi|Aurli1|114169|fgenesh1_pm.1_#_690",NA,NA,NA,NA,"aurantio_only"
"254","jgi|Aurli1|29564|fgenesh1_pg.1_#_1221",NA,NA,NA,NA,"aurantio_only"
"255","jgi|Aurli1|1250|gm1.1250_g",NA,NA,NA,NA,"aurantio_only"
"256","jgi|Aurli1|29571|fgenesh1_pg.1_#_1228",NA,NA,NA,NA,"aurantio_only"
"257","jgi|Aurli1|1252|gm1.1252_g",NA,NA,NA,NA,"aurantio_only"
"258","jgi|Aurli1|1253|gm1.1253_g",NA,NA,NA,NA,"aurantio_only"
"259","jgi|Aurli1|1254|gm1.1254_g",NA,NA,NA,NA,"aurantio_only"
"260","jgi|Aurli1|1255|gm1.1255_g",NA,NA,NA,NA,"aurantio_only"
"261","jgi|Aurli1|29573|fgenesh1_pg.2_#_1",NA,NA,NA,NA,"aurantio_only"
"262","jgi|Aurli1|29574|fgenesh1_pg.2_#_2",NA,NA,NA,NA,"aurantio_only"
"263","jgi|Aurli1|64871|gw1.2.960.1",NA,NA,NA,NA,"aurantio_only"
